"latitude","longitude","stn","name"
"22.283","-97.867","765493","GENERAL FRANCISCO J"
"22.283","-97.85","765494","TAMPICO/GEN FJ MINA"
"21.517","-104.883","765560","TEPIC"
"21.867","-102.3","765710","AGUASCALIENTES"
"20.983","-101.483","765773","DE GUANAJUATO INTL"
"21.033","-86.883","765905","CANCUN INTL"
"21.033","-86.867","765906","CANCUN INTL"
"20.683","-105.25","766010","PUERTO VALLARTA"
"20.683","-105.25","766011","PUERTO VALLARTA"
"20.667","-105.25","766013","LICENCIADO GUSTAVO"
"20.6","-97.45","766127","TAJIN"
"20.517","-103.3","766133","DON MIGUEL Y HIDALG"
"20.583","-100.4","766250","QUERETARO"
"20.083","-98.367","766340","TULANCINGO"
"20.083","-98.367","766342","TULANCINGO"
"20.983","-89.65","766440","AEROP.INTERNACIONAL"
"20.933","-89.667","766443","MERIDA/LICENCIADO"
"22.1","-103.267","766490","DATSAV3 VIRT STATION (MEXICO)"
"20.517","-86.95","766491","COZUMEL INTL ARPT"
"20.517","-86.917","766493","COZUMEL INTL"
"19.133","-104.55","766534","PLAYA DE ORO INTL"
"19.05","-104.317","766540","MANZANILLO"
"19.383","-102.033","766546","LICENCIADO Y GEN IG"
"19.267","-103.583","766580","COLIMA"
"19.85","-101.017","766655","GENERAL FRANCISCO J"
"19.333","-99.567","766753","LICENCIADO ADOLFO L"
"19.433","-99.133","766790","AEROP. INTERNACIONA"
"19.433","-99.067","766793","LICENCIADO BENITO J"
"19.05","-98.167","766850","PUEBLA"
"19.55","-96.917","766870","JALAPA"
"19.15","-96.183","766910","VERACRUZ/GEN JARA"
"19.133","-96.183","766913","GENERAL HERIBERTO J"
"19.15","-96.117","766920","HACIENDA YLANG YLAN"
"19.85","-90.55","766950","CAMPECHE/IGNACIO"
"18.883","-99.233","767260","CUERNAVACA"
"18.1","-94.583","767383","MINATITLAN"
"18.133","-94.417","767410","COATZACOALCOS"
"17.983","-92.817","767433","C P A CARLOS ROVIRO"
"18.017","-92.95","767441","VILLAHERMOSA"
"18.65","-91.8","767493","CIUDAD DEL CARMEN I"
"18.483","-88.3","767500","CHETUMAL"
"16.45","-95.083","767502","IXTEPEC"
"17.6","-101.45","767584","IXTAPA ZIHUATANEJO"
"17","-96.717","767755","XOXOCOTLAN INTL"
"16.75","-99.767","768053","ACAPULCO/G. ALVAREZ"
"16.75","-99.75","768056","GENERAL JUAN N ALVA"
"16.75","-93.133","768430","TUXTLA GUTIERREZ A"
"15.767","-96.25","768485","BAHIAS DE HUATULCO"
"15.867","-97.083","768556","PUERTO ESCONDIDO"
"14.783","-92.367","769043","TAPACHULA INTL"
"32.366","-64.683","780160","BERMUDA INTL"
"26.55","-78.7","780620","FREEPORT INTL ARPT"
"25.05","-77.467","780730","NASSAU AIRPORT NEW"
"22.983","-82.4","782240","AEROPUERTO JOSE MAR"
"23.017","-81.433","782290","VARADERO/MT"
"22.15","-80.4","782440","CIENFUEGOS(CIV/MIL)"
"21.417","-77.85","782550","CAMAGUEY AEROPUERTO"
"22.45","-78.317","782561","JARDINES DEL RAY"
"20.783","-76.317","782623","FRANK PAIS"
"19.967","-75.85","782640","SANTIAGO DE CUBA"
"23.167","-82.35","783250","CASA BLANCA"
"22.883","-82.5","783284","SAN ANTONIO BANOS"
"21.783","-78.783","783460","CIEGO AVILA/VENEZUE"
"21.4","-77.85","783550","CAMAGUEY"
"19.9","-75.217","783670","GUANTANAMO BAY NAS"
"19.25","-81.417","783830","GRAND CAYMAN"
"19.283","-81.35","783840","OWEN ROBERTS INTL"
"18.5","-77.917","783880","MONTEGO BAY/SANGSTE"
"17.933","-76.783","783970","KINGSTON/NORMAN MAN"
"18.567","-72.3","784390","PORT-AU-PRINCE/AERO"
"19.75","-70.55","784570","PUERTO PLATA INTL"
"19.75","-70.55","784580","PUERTO PLATA"
"19.45","-70.7","784600","SANTIAGO"
"18.45","-68.9","784785","CASA DE CAMPO INTL"
"18.567","-68.367","784790","PUNTA CANA"
"18.467","-69.967","784840","HERRERA"
"18.433","-69.667","784850","LAS AMERICAS"
"18.433","-69.883","784860","SANTO DOMINGO"
"18.5","-67.133","785140","AQUADILLA/BORINQUEN"
"18.25","-67.15","785145","EUGENIO MARIA DE HO"
"18.017","-66.567","785201","PONCE/MERCEDITA"
"18","-66.55","785203","MERCEDITA"
"18.417","-66","785260","SAN JUAN INTL ARPT"
"18.433","-66","785263","SAN JUAN L M MARIN INTL AP"
"18.25","-65.633","785350","ROOSEVELT ROADS"
"18.35","-64.967","785430","CHARLOTTE AMALIE HARRY S TRUM"
"17.7","-64.8","785470","CHRISTIANSTED HAMILTON FIELD"
"17.533","-88.3","785830","BELIZE/PHILLIP GOLD"
"15.317","-91.467","786270","HUEHUETENANGO"
"16.9","-89.867","786311","TIKAL INTL"
"15.717","-88.6","786370","PUERTO BARRIOS"
"14.583","-90.517","786410","GUATEMALA (AEROPUER"
"13.917","-90.817","786470","SAN JOSE"
"13.7","-89.117","786630","SAN SALVADOR/ILOPAN"
"13.433","-89.05","786660","EL SALVADOR INTL. A"
"13.267","-87.65","787000","AMAPALA"
"16.317","-86.517","787030","ROATAN"
"15.733","-86.867","787050","LA CEIBA (AIRPORT)"
"15.45","-87.933","787080","LA MESA (SAN PEDRO"
"15.217","-83.8","787110","PUERTO LEMPIRA"
"14.783","-88.783","787170","SANTA ROSA DE COPAN"
"14.317","-88.167","787190","LA ESPERANZA"
"14.05","-87.217","787200","TEGUCIGALPA"
"13.3","-87.183","787240","CHOLUTECA"
"14.067","-83.367","787300","PUERTO CABEZAS"
"12.1","-85.367","787350","JUIGALPA"
"12.633","-87.133","787390","CHINANDEGA"
"12.15","-86.167","787410","MANAGUA A.C.SANDINO"
"12","-83.767","787450","BLUEFIELDS"
"9.983","-84.217","787620","JUAN SANTAMARIA INT"
"9.95","-84.133","787625","TOBIAS BOLANOS INTL"
"10","-83.05","787670","PUERTO LIMON"
"10.617","-85.433","787740","LIBERIA"
"9.05","-79.367","787920","TOCUMEN"
"8.4","-82.417","787930","DAVID"
"8.083","-80.95","787950","SANTIAGO"
"8.983","-79.55","788060","MARCOS A GELEBE I"
"8.983","-79.517","788067","MARCOS A. GELABERT"
"8.967","-79.55","788071","ALBROOK AFB/BALBOA"
"8.383","-80.117","788078","RIO HATO"
"17.3","-62.683","788580","GOLDEN ROCK"
"17.117","-61.783","788610","COOLIDGE FIELD (UA)"
"17.117","-61.783","788620","VC BIRD INTL AIRPOR"
"18.033","-63.117","788660","PRINSES JULIANA"
"16.267","-61.6","788970","LE RAIZET/GUADELOUP"
"15.533","-61.3","789050","MELVILLE HALL AIRPO"
"15.533","-61.4","789060","CANEFIELD AIRPORT"
"14.6","-61","789250","LE LAMENTIN"
"13.75","-60.95","789480","HEWANORRA INTL AIRP"
"13.133","-61.2","789510","ARNOS VALE"
"13.067","-59.483","789540","GRANTLEY ADAMS"
"12","-61.783","789580","POINT SALINES AIRPO"
"11.15","-60.833","789613","CROWN POINT"
"11.15","-60.833","789620","CROWN POINT AIRPORT"
"10.617","-61.35","789700","PIARCO INT. AIRPORT"
"12.5","-70.017","789820","QUEEN BEATRIX AIRPO"
"12.2","-68.967","789880","HATO ARPT (CIV/MIL)"
"12.15","-68.283","789900","FLAMINGO AIRPORT"
"12.583","-81.717","800010","SAN ANDRES (ISLA)/S"
"10.45","-75.517","800220","CARTAGENA/RAFAEL NU"
"10.883","-74.783","800280","BARRANQUILLA/ERNEST"
"4.217","-74.633","800810","DATSAV3 VIRT STATION (COLOMBIA)"
"7.1","-73.2","800940","BUCARAMANGA/PALONEG"
"7.933","-72.517","800970","CUCUTA/CAMILO DAZA"
"6.217","-75.6","801100","MEDELLIN/OLAYA HERR"
"6.133","-75.433","801120","RIONEGRO/J.M.CORDOV"
"4.283","-74.8","802190","GIRARDOT/SANTIAGO V"
"4.7","-74.133","802220","BOGOTA/ELDORADO"
"3.55","-76.383","802590","CALI/ALFONSO BONILL"
"-4.167","-69.95","803980","LETICIA/VASQUEZ COB"
"15.7","-63.633","804020","BOGUS VENEZUELAN"
"11.417","-69.683","804030","CORO"
"11.8","-66.183","804050","LA ORCHILA"
"10.567","-71.733","804070","MARACAIBO-LA CHINIT"
"10.067","-69.317","804100","BARQUISIMETO"
"10.5","-68","804120","PTO. CABELLO"
"10.25","-67.65","804130","MARACAY - B.A. SUCR"
"10.6","-66.983","804150","CARACAS/MAIQUETIA A"
"10.5","-66.883","804160","CARACAS/LA CARLOTA"
"10.117","-64.683","804190","BARCELONA"
"10.9","-63.967","804214","DEL CARIBE INTL GEN"
"9.817","-70.933","804250","MENE GRANDE"
"9.35","-70.617","804260","VALERA"
"9.55","-69.233","804270","ACARIGUA"
"9.017","-69.733","804280","GUANARE"
"9.917","-67.333","804310","SAN JUAN DE LOS MOR"
"9.75","-63.183","804350","MATURIN"
"8.6","-71.183","804380","MERIDA"
"8.617","-70.217","804400","BARINAS"
"8.933","-67.417","804420","CALABOZO"
"8.15","-63.55","804440","CIUDAD BOLIVAR"
"7.85","-72.45","804470","SAN ANTONIO DEL TAC"
"7.9","-67.417","804500","SAN FERNANDO DE APU"
"10.167","-67.933","804720","VALENCIA"
"6.8","-58.15","810010","GEORGETOWN"
"6.5","-58.25","810020","TIMEHRI/CHEDDI JAG"
"5.45","-55.2","812250","ZANDERIJ"
"5.45","-55.183","812253","JOHAN A PENGEL INTL"
"4.833","-52.367","814050","ROCHAMBEAU"
"2.833","-60.7","820220","BOA VISTA (AEROPORT"
"2.067","-50.85","820300","AMAPA"
"0.033","-51.05","820980","MACAPA"
"0.05","-51.067","820990","MACAPA-AEROPORTO"
"-3.033","-60.05","821110","EDUARDO GOMES INTL"
"-1.383","-48.483","821930","BELEM (AEROPORTO)"
"-2.433","-54.717","822440","SANTAREM-AEROPORTO"
"-2.6","-44.233","822810","SAO LUIZ (AEROPORTO"
"-2.917","-41.75","822880","PARNAIBA (AEROPORTO"
"-3.367","-64.7","823170","TEFE"
"-3.15","-59.983","823320","MANAUS (AEROPORTO)"
"-3.783","-38.533","823980","FORTALEZA (AEROPORT"
"-3.85","-32.417","824000","FERNANDO DE NORONHA"
"-3.667","-69.667","824110","TABATINGA"
"-5.35","-49.15","825620","MARABA"
"-5.05","-42.817","825790","TERESINA (AEROPORTO"
"-5.2","-37.367","825910","MOCORO/17 ROSADO"
"-5.917","-35.25","825990","NATAL AEROPORTO"
"-26.867","-48.65","825991","MINISTRO VICTOR KON"
"-7.633","-72.667","827040","CRUZEIRO DO SUL"
"-6.117","-50","827641","CARAJAS"
"-7.217","-35.883","827950","CAMPINA GRANDE"
"-7.1","-34.867","827980","JOAO PESSOA"
"-8.767","-63.917","828240","PORTO VELHO (AEROPO"
"-8.116","-34.916","828981","RECIFE  BRAZIL/IBURA FLD"
"-8.067","-34.85","828990","RECIFE (AEROPORTO)"
"-10","-67.8","829170","RIO BRANCO"
"-9.517","-35.783","829930","MACEIO (AEROPORTO)"
"-10.983","-37.067","830950","ARACAJU (AEROPORTO)"
"-10.917","-37.05","830960","ARACAJU"
"-12.7","-60.1","832080","VILHENA (AEROPORTO)"
"-12.9","-38.333","832480","SALVADOR (AEROPORTO"
"-14.8","-39.067","833480","ILHEUS"
"-14.817","-39.033","833490","ILHEUS (AEROPORTO)"
"-15.65","-56.1","833620","CUIABA (AEROPORTO)"
"-15.867","-47.933","833780","BRASILIA (AEROPORTO"
"-16.233","-48.967","834190","ANAPOLIS (BRAZ-AFB)"
"-16.633","-49.217","834240","GOIANIA (AEROPORTO)"
"-17.633","-39.25","834970","CARAVELAS (AEROPORT"
"-19.083","-57.5","835520","CORUMBA"
"-19.783","-47.967","835760","UBERABA"
"-19.75","-47.917","835770","UBERABA"
"-19.85","-43.95","835830","BELO HORIZONTE (AER"
"-19.933","-43.933","835870","BELO HORIZONTE"
"-20.467","-54.667","836120","CAMPO GRANDE (AEROP"
"-20.267","-40.283","836490","VITORIA (AEROPORTO)"
"-21.133","-47.767","836793","LEITE LOPES"
"-21.85","-46.567","836810","POCOS DE CALDAS"
"-21.25","-43.767","836890","BARBACENA"
"-21.75","-41.333","836980","CAMPOS"
"-22.55","-55.7","837030","PONTA PORA (AEROPOR"
"-22.117","-51.383","837160","PRESIDENTE PRUDENTE"
"-23","-47.133","837210","CAMPINAS (AEROPORTO"
"-22.317","-49.117","837220","BAURU"
"-22.8","-43.683","837410","SANTA CRUZ (AEROPOR"
"-22.817","-43.25","837460","GALEAO"
"-22.867","-43.367","837480","AFONSOS (AEROPORTO)"
"-22.9","-43.167","837550","RIO DE JANEIRO (AER"
"-23.333","-51.133","837680","LONDRINA (AEROPORTO"
"-24.083","-54.25","837750","GUAIRA"
"-23.433","-46.467","837753","GUARULHOS"
"-23.433","-46.467","837780","SAO PAULO/CUMBICA"
"-23.617","-46.65","837800","SAO PAULO (AEROPORT"
"-23.233","-45.833","838090","SAO JOSE DOS CAMPOS"
"-25.517","-54.583","838270","FOZ DO IGUACU (AERO"
"-25.517","-49.167","838400","CURITIBA (AEROPORTO"
"-27.667","-48.55","838990","FLORIANOPOLIS (AERO"
"-29.783","-57.033","839280","URUGUAIANA (AEROPOR"
"-29.717","-53.7","839370","SANTA MARIA (AEROPO"
"-30","-51.183","839710","PORTO ALEGRE (AEROP"
"-31.35","-54.117","839810","BAGE (AEROPORTO)"
"-31.783","-52.417","839850","PELOTAS"
"-0.45","-90.267","840010","SEYMOUR AEROPUERTO"
"-0.95","-80.7","840120","MANTA/ELOY ALFARO"
"0.967","-79.633","840180","ESMERALDAS AEROPUER"
"0.083","-78.3","840450","ASCAZUBI"
"-0.133","-78.483","840710","QUITO AEROPUERTO"
"-0.583","-80.4","841010","BAHIA DEL CARAQUEZ"
"-1.033","-80.467","841110","PORTOVIEJO/REALES"
"-1.033","-80.45","841115","PORTOVIEJO"
"-0.95","-80.683","841170","MANTA"
"-0.9","-78.617","841230","LATACUNGA AEROPUERT"
"-2.15","-79.883","841290","GUAYAQUIL/SIMON BOL"
"-2.883","-78.967","841390","CUENCA/MARISCAL LA."
"-2.15","-79.883","842030","GUAYAQUIL AEROPUERT"
"-2.883","-78.983","842390","CUENCA AEROPUERTO"
"-3.55","-80.4","843700","TUMBES"
"-3.783","-73.3","843770","IQUITOS"
"-4.567","-81.233","843900","TALARA"
"-5.2","-80.6","844010","PIURA"
"-6.2","-77.85","844440","CHACHAPOYAS"
"-6.783","-79.817","844520","CHICLAYO"
"-8.083","-79.1","845010","TRUJILLO"
"-9.133","-78.517","845310","CHIMBOTE"
"-9.35","-77.6","845420","ANTA (HUARAZ)"
"-9.867","-76.2","845640","HUANUCO"
"-12","-77.117","846280","LIMA-CALLAO/AEROP."
"-0.117","-75.25","846310","DATSAV3 VIRT STATION (PERU)"
"-13.267","-70.667","846770","QUINCEMIL"
"-13.533","-71.933","846860","CUZCO"
"-13.733","-76.217","846910","PISCO"
"-15.383","-75.167","847210","SAN JUAN"
"-15.483","-70.15","847350","JULIACA"
"-16.332","-71.567","847520","AREQUIPA"
"-18.05","-70.267","847820","TACNA"
"-11.033","-68.783","850410","COBIJA"
"-11","-66.117","850430","RIBERALTA"
"-13.767","-65.433","851230","SANTA ANA"
"-14.817","-64.917","851540","TRINIDAD"
"-16.517","-68.183","852010","LA PAZ/ALTO"
"-17.417","-66.183","852230","COCHABAMBA"
"-17.633","-63.133","852440","VIRU-VIRU"
"-17.8","-63.183","852450","SANTA CRUZ/EL TROMP"
"-19.017","-65.3","852830","SUCRE"
"-18.467","-70.167","854060","ARICA"
"-23.433","-70.45","854420","ANTOFAGASTA"
"-40.617","-73.067","854590","CANAL BAJO CARLOS H"
"-27.25","-70.767","854595","DESIERTO DE ATACAMA"
"-27.167","-109.433","854690","ISLA DE PASCUA"
"-27.3","-70.417","854700","COPIAPO"
"-28.6","-70.767","854860","VALLENAR"
"-29.917","-71.2","854880","LA SERENA"
"-33.383","-70.783","855740","PUDAHUEL"
"-33.483","-70.7","855790","LOS CERRILLOS"
"-34.967","-71.233","856290","CURICO"
"-36.767","-73.067","856820","CONCEPCION"
"-38.75","-72.633","857430","TEMUCO"
"-41.433","-73.1","857990","PUERTO MONTT"
"-45.917","-71.7","858740","BALMACEDA"
"-52.4","-75.1","859300","FARO EVANGELISTAS"
"-53","-70.967","859340","PUNTA ARENAS"
"-56.5","-68.667","859720","ISLA DIEGO RAMIREZ"
"-62.25","-58.933","859840","FREI CHI-BASE"
"-25.25","-57.517","862180","ASUNCION/AEROPUERTO"
"-25.45","-54.833","862183","GUARANI INTL"
"-25.75","-56.433","862330","VILLARRICA"
"-30.267","-57.583","863150","BELLA UNION"
"-30.383","-56.5","863300","ARTIGAS"
"-30.883","-55.533","863500","RIVERA"
"-31.383","-57.95","863600","SALTO"
"-32.333","-58.033","864300","PAYSANDU"
"-32.366","-54.183","864400","MELO"
"-32.8","-56.517","864600","PASO DE LOS TOROS"
"-33.25","-58.067","864900","MERCEDES"
"-33.217","-54.383","865000","TREINTA Y TRES"
"-33.35","-56.5","865300","DURAZNO"
"-34.067","-56.233","865450","FLORIDA"
"-34.45","-57.833","865600","COLONIA"
"-34.483","-54.3","865650","ROCHA"
"-34.783","-56.25","865750","MELILLA"
"-34.833","-56","865800","CARRASCO"
"-34.85","-55.083","865823","CAPITAN CORBETA C A"
"-34.85","-56.2","865850","PRADO"
"-34.867","-55.1","865860","LAGUNA DEL SAUCE"
"-22.1","-65.6","870070","LA QUIACA OBSERVATO"
"-23.15","-64.316","870160","ORAN AERO"
"-22.65","-63.817","870220","TARTAGAL AERO"
"-24.383","-65.083","870460","JUJUY AERO"
"-24.85","-65.483","870470","SALTA AERO"
"-24.7","-60.583","870780","LAS LOMITAS"
"-25.733","-54.467","870970","IGUAZU AERO"
"-26.833","-65.2","871200","TUCUMAN/TENIENTE BE"
"-26.85","-65.099","871210","TUCUMAN AERO"
"-27.767","-64.3","871290","SANTIAGO DEL ESTERO"
"-26.733","-60.483","871480","PRESIDENCIA R S PENA"
"-26.817","-60.45","871490","PRESIDENCIA ROQUE S"
"-27.45","-59.05","871550","RESISTENCIA AERO"
"-26.2","-58.233","871620","FORMOSA AERO"
"-27.45","-58.767","871660","CORRIENTES AERO."
"-27.367","-55.967","871780","POSADAS AERO."
"-29.383","-66.817","872170","LA RIOJA AERO."
"-28.6","-65.767","872220","CATAMARCA AERO."
"-29.9","-63.683","872440","VILLA DE MARIA DEL"
"-29.883","-61.95","872570","CERES AERO"
"-29.183","-59.7","872700","RECONQUISTA AERO"
"-29.783","-57.983","872860","CURUZU CUATIA AERO"
"-29.683","-57.15","872890","PASO DE LOS LIBRES"
"-31.4","-68.417","873110","SAN JUAN AERO"
"-30.367","-66.283","873200","CHAMICAL AERO"
"-31.95","-65.132","873280","VILLA DOLORES AERO"
"-31.317","-64.217","873440","CORDOBA AERO"
"-31.667","-63.883","873490","PILAR OBSERVATORIO"
"-31.783","-60.483","873740","PARANA AERO"
"-30.267","-57.65","873930","MONTE CASEROS AERO"
"-31.3","-58.017","873950","CONCORDIA AERO"
"-33.083","-68.417","874160","SAN MARTIN"
"-32.833","-68.783","874180","MENDOZA AERO"
"-33.267","-66.35","874360","SAN LUIS AERO"
"-33.733","-65.382","874480","VILLA REYNOLDS AERO"
"-33.117","-64.233","874530","RIO CUARTO AERO"
"-32.7","-62.15","874670","MARCOS JUAREZ AERO"
"-32.917","-60.783","874800","ROSARIO AERO"
"-33","-58.617","874970","GUALEGUAYCHU AERO"
"-35.5","-69.583","875060","MALARGUE AERO"
"-34.583","-68.4","875090","SAN RAFAEL AERO"
"-35.7","-63.75","875320","GENERAL PICO AERO"
"-34.133","-63.367","875340","LABOULAYE AERO"
"-35.867","-61.9","875440","PEHUAJO AERO"
"-34.55","-60.917","875480","JUNIN AERO"
"-34.483","-58.617","875680","DON TORCUATO AERO"
"-34.6","-58.6","875710","EL PALOMAR AERO"
"-34.817","-58.533","875760","EZEIZA AERO"
"-34.567","-58.417","875820","AEROPARQUE BS. AS."
"-34.583","-58.483","875850","BUENOS AIRES OBSERV"
"-34.967","-57.9","875930","LA PLATA AERO"
"-35.367","-57.283","875960","PUNTA INDIO B.A."
"-36.567","-64.266","876230","SANTA ROSA AERO"
"-36.75","-59.833","876420","AZUL AIRPORT"
"-37.233","-59.25","876450","TANDIL AERO"
"-36.35","-57.733","876480","DOLORES AERO"
"-38.333","-60.25","876880","TRES ARROYOS"
"-37.933","-57.583","876920","MAR DEL PLATA AERO"
"-38.95","-68.133","877150","NEUQUEN AERO"
"-38.733","-62.167","877500","BAHIA BLANCA AERO"
"-41.15","-71.167","877650","BARILOCHE AERO"
"-40.783","-65.099","877840","SAN ANTONIO OESTE A"
"-40.85","-63.017","877910","VIEDMA AERO"
"-42.933","-71.15","878030","ESQUEL AERO"
"-43.2","-65.266","878280","TRELEW AERO"
"-46.517","-71.017","878520","PERITO MORENO AERO"
"-45.783","-67.5","878600","COMODORO RIVADAVIA"
"-50.267","-72.05","879040","EL CALAFATE AERO"
"-49.317","-67.75","879090","SAN JULIAN AERO"
"-51.617","-69.283","879250","RIO GALLEGOS AERO"
"-53.8","-67.75","879340","RIO GRANDE B.A."
"-54.8","-68.317","879380","USHUAIA AERO"
"-51.817","-58.45","888890","MOUNT PLEASANT AIRP"
"-51.7","-57.867","888900","STANLEY"
"-51.683","-57.767","888910","STANLEY AIRPORT"
"-54.267","-36.5","889030","GRYTVIKEN S.GEORGIA"
"-60.717","-45.6","889250","SIGNY ISLAND"
"36.817","5.883","889340","DATSAV3 VIRT STATION (ALGERIA)"
"36.817","5.883","889380","DATSAV3 VIRT STATION (ALGERIA)"
"36.817","5.883","889400","DATSAV3 VIRT STATION (ALGERIA)"
"-65.25","-64.267","889520","ARGENTINE ISLAND"
"-63.4","-56.983","889630","BASE ESPERANZA"
"-60.733","-44.733","889680","BASE ORCADAS"
"-70.667","-8.25","890020","NEUMAYER"
"-75.5","-26.65","890220","HALLEY"
"-62.233","-58.633","890530","BASE JUBANY"
"-62.183","-58.833","890540","DINAMET-URUGUAY"
"-64.233","-56.717","890550","BASE MARAMBIO"
"-62.183","-58.983","890560","FREI CHI-BASE"
"-62.5","-59.683","890570","BASE ARTURO PRAT"
"-63.317","-57.9","890590","BERNARDO O`HIGGINS"
"-65.25","-64.266","890630","FARADAY (ARG ISL)"
"-69","39.583","895320","SYOWA"
"-67.6","62.867","895640","MAWSON"
"-68.583","77.95","895710","DAVIS"
"-66.283","110.517","896110","CASEY"
"28.217","-177.367","910660","MIDWAY ISLAND (NWS)"
"21.483","-158.033","911170","KIPAPA FIELD HAWAII"
"22.025","-159.789","911620","BARKING SANDS"
"21.979","-159.341","911650","LIHUE AIRPORT"
"21.583","-158.117","911681","WAIALUA-ON-OAHU"
"21.683","-158.033","911690","WAIALEE  OAHU"
"21.483","-158.033","911700","WHEELER AFB/OAHU"
"21.451","-157.768","911760","KANEOHE BAY MCAS"
"21.317","-158.067","911780","KALAELOA ARPT"
"21.333","-157.95","911800","HICKAM AFB/OAHU"
"21.328","-157.943","911820","HONOLULU INTL ARPT"
"21.333","-157.717","911840","WAIMANALO"
"21.15","-157.1","911860","MOLOKAI (AMOS)"
"20.902","-156.433","911900","KAHULUI AIRPORT"
"20.902","-156.433","911903","KAHULUI AIRPORT"
"20.95","-156.667","911904","KAPALUA"
"20.783","-156.95","911905","LANAI"
"19.733","-156.033","911975","KONA INTL AT KEAHOL"
"13.483","144.8","912120","GUAM WFO"
"13.567","144.917","912180","ANDERSEN AFB"
"14.167","145.25","912210","ROTA INTL/ROTA ISL"
"15.117","145.733","912320","SAIPAN/ISLEY (CGS)"
"15","145.617","912333","WEST TINIAN"
"19.283","166.65","912450","WAKE ISLAND AIRFLD"
"11.35","162.35","912500","ENEWETAK"
"16.733","-169.517","912750","JOHNSTON ISLAND"
"19.723","-155.051","912850","HILO INTERNATIONAL AP"
"7.45","151.833","913340","CHUUK WSO AP"
"6.967","158.217","913480","POHNPEI WSO"
"6.967","158.217","913481","POHNPEI WEATHER CEN"
"8.72","167.732","913660","KWAJALEIN MISSLE RAN"
"7.083","171.133","913691","MAJURO ATOLL WEATHE"
"7.083","171.383","913760","MAJURO WSO AP"
"7.333","134.483","914080","KOROR WSO"
"9.483","138.083","914130","YAP ISLAND WSO AP"
"1.983","-157.483","914900","CHRISTMAS ISLAND"
"-9.417","159.967","915170","HONIARA"
"-9.417","160.05","915200","HONIARA/HENDERSON"
"-13.85","167.55","915510","SOLA (VANUA LAVA)"
"-15.517","167.217","915540","PEKOA AIRPORT (SANT"
"-16.417","167.8","915550","LAMAP (MALEKULA)"
"-17.7","168.3","915570","BAUERFIELD (EFATE)"
"-17.75","168.3","915580","PORT VILA/BAUERFLD"
"-17.767","168.283","915620","DATSAV3 VIRT STATION (VANUATU)"
"-19.45","169.217","915650","WHITE GRASS AIRPORT"
"-20.233","169.767","915680","ANEITYUM"
"-20.567","164.283","915770","KOUMAC (NLLE-CALEDO"
"-20.767","167.233","915820","OUANAHAM (ILE LIFOU"
"-22.017","166.217","915900","LA TONTOUTA (NLLE-C"
"-22.25","166.467","915915","NOUMEA MAGENTA"
"-22.267","166.45","915920","NOUMEA (NLLE-CALEDO"
